dgns_cd,longdesc,shortdesc,version,fyear,,
Hemato-oncologist,"Sezary's disease, intrapelvic lymph nodes",Sezary's disease pelvic,32,2015,,
Hemato-oncologist,"Sezary's disease, spleen",Sezary's disease spleen,32,2015,,
Hemato-oncologist,"Sezary's disease, lymph nodes of multiple sites",Sezary's disease mult,32,2015,,
Hemato-oncologist,"Malignant histiocytosis, unspecified site, extranodal and solid organ sites",Mlg hist unsp xtrndl org,32,2015,,
Hemato-oncologist,"Malignant histiocytosis, lymph nodes of head, face, and neck",Mal histiocytosis head,32,2015,,
Hemato-oncologist,"Malignant histiocytosis, intrathoracic lymph nodes",Mal histiocytosis thorax,32,2015,,
Hemato-oncologist,"Malignant histiocytosis, intra-abdominal lymph nodes",Mal histiocytosis abdom,32,2015,,
Hemato-oncologist,"Malignant histiocytosis, lymph nodes of axilla and upper limb",Mal histiocytosis axilla,32,2015,,
Hemato-oncologist,"Malignant histiocytosis, lymph nodes of inguinal region and lower limb",Mal histiocytosis inguin,32,2015,,
Hemato-oncologist,"Malignant histiocytosis, intrapelvic lymph nodes",Mal histiocytosis pelvic,32,2015,,
Hemato-oncologist,"Malignant histiocytosis, spleen",Mal histiocytosis spleen,32,2015,,
Hemato-oncologist,"Malignant histiocytosis, lymph nodes of multiple sites",Mal histiocytosis mult,32,2015,,
Hemato-oncologist,"Leukemic reticuloendotheliosis, unspecified site, extranodal and solid organ sites",Lk rtctl unsp xtrndl org,32,2015,,
Hemato-oncologist,"Leukemic reticuloendotheliosis, lymph nodes of head, face, and neck",Hairy-cell leukem head,32,2015,,
Hemato-oncologist,"Leukemic reticuloendotheliosis, intrathoracic lymph nodes",Hairy-cell leukem thorax,32,2015,,
Hemato-oncologist,"Leukemic reticuloendotheliosis, intra-abdominal lymph nodes",Hairy-cell leukem abdom,32,2015,,
Hemato-oncologist,"Leukemic reticuloendotheliosis, lymph nodes of axilla and upper arm",Hairy-cell leukem axilla,32,2015,,
Hemato-oncologist,"Leukemic reticuloendotheliosis, lymph nodes of inguinal region and lower limb",Hairy-cell leukem inguin,32,2015,,
Hemato-oncologist,"Leukemic reticuloendotheliosis, intrapelvic lymph nodes",Hairy-cell leukem pelvic,32,2015,,
Hemato-oncologist,"Leukemic reticuloendotheliosis, spleen",Hairy-cell leukem spleen,32,2015,,
Hemato-oncologist,"Leukemic reticuloendotheliosis, lymph nodes of multiple sites",Hairy-cell leukem mult,32,2015,,
Hemato-oncologist,"Letterer-siwe disease, unspecified site, extranodal and solid organ sites",Ltr-siwe unsp xtrndl org,32,2015,,
Hemato-oncologist,"Letterer-siwe disease, lymph nodes of head, face, and neck",Letterer-siwe dis head,32,2015,,
Hemato-oncologist,"Letterer-siwe disease, intrathoracic lymph nodes",Letterer-siwe dis thorax,32,2015,,
Hemato-oncologist,"Letterer-siwe disease, intra-abdominal lymph nodes",Letterer-siwe dis abdom,32,2015,,
Hemato-oncologist,"Letterer-siwe disease, lymph nodes of axilla and upper limb",Letterer-siwe dis axilla,32,2015,,
Hemato-oncologist,"Letterer-siwe disease, lymph nodes of inguinal region and lower limb",Letterer-siwe dis inguin,32,2015,,
Hemato-oncologist,"Letterer-siwe disease, intrapelvic lymph nodes",Letterer-siwe dis pelvic,32,2015,,
Hemato-oncologist,"Letterer-siwe disease, spleen",Letterer-siwe dis spleen,32,2015,,
Hemato-oncologist,"Letterer-siwe disease, lymph nodes of multiple sites",Letterer-siwe dis mult,32,2015,,
Hemato-oncologist,"Malignant mast cell tumors, unspecified site, extranodal and solid organ sites",Mlg mast unsp xtrndl org,32,2015,,
Hemato-oncologist,"Malignant mast cell tumors, lymph nodes of head, face, and neck",Mal mastocytosis head,32,2015,,
Hemato-oncologist,"Malignant mast cell tumors, intrathoracic lymph nodes",Mal mastocytosis thorax,32,2015,,
Hemato-oncologist,"Malignant mast cell tumors, intra-abdominal lymph nodes",Mal mastocytosis abdom,32,2015,,
Hemato-oncologist,"Malignant mast cell tumors, lymph nodes of axilla and upper limb",Mal mastocytosis axilla,32,2015,,
Hemato-oncologist,"Malignant mast cell tumors, lymph nodes of inguinal region and lower limb",Mal mastocytosis inguin,32,2015,,
Hemato-oncologist,"Malignant mast cell tumors, intrapelvic lymph nodes",Mal mastocytosis pelvic,32,2015,,
Hemato-oncologist,"Malignant mast cell tumors, spleen",Mal mastocytosis spleen,32,2015,,
Hemato-oncologist,"Malignant mast cell tumors, lymph nodes of multiple sites",Mal mastocytosis mult,32,2015,,
Hemato-oncologist,"Peripheral T cell lymphoma, unspecified site, extranodal and solid organ sites",Periph T cell lym xtrndl,32,2015,,
Hemato-oncologist,"Peripheral T cell lymphoma, lymph nodes of head, face, and neck",Periph T cell lymph head,32,2015,,
Hemato-oncologist,"Peripheral T cell lymphoma, intrathoracic lymph nodes",Periph T cell lym thorax,32,2015,,
Hemato-oncologist,"Peripheral T cell lymphoma, intra-abdominal lymph nodes",Periph T cell lym abdom,32,2015,,
Hemato-oncologist,"Peripheral T cell lymphoma, lymph nodes of axilla and upper limb",Periph T cell lym axilla,32,2015,,
Hemato-oncologist,"Peripheral T cell lymphoma, lymph nodes of inguinal region and lower limb",Periph T cell lym inguin,32,2015,,
Hemato-oncologist,"Peripheral T cell lymphoma, intrapelvic lymph nodes",Periph T cell lym pelvic,32,2015,,
Hemato-oncologist,"Peripheral T cell lymphoma, spleen",Periph T cell lym spleen,32,2015,,
Hemato-oncologist,"Peripheral T cell lymphoma, lymph nodes of multiple sites",Periph T cell lym multip,32,2015,,
Hemato-oncologist,"Other malignant lymphomas, unspecified site, extranodal and solid organ sites",Oth lymp unsp xtrndl org,32,2015,,
Hemato-oncologist,"Other malignant lymphomas, lymph nodes of head, face, and neck",Lymphomas NEC head,32,2015,,
Hemato-oncologist,"Other malignant lymphomas, intrathoracic lymph nodes",Lymphomas NEC thorax,32,2015,,
Hemato-oncologist,"Other malignant lymphomas, intra-abdominal lymph nodes",Lymphomas NEC abdom,32,2015,,
Hemato-oncologist,"Other malignant lymphomas, lymph nodes of axilla and upper limb",Lymphomas NEC axilla,32,2015,,
Hemato-oncologist,"Other malignant lymphomas, lymph nodes of inguinal region and lower limb",Lymphomas NEC inguin,32,2015,,
Hemato-oncologist,"Other malignant lymphomas, intrapelvic lymph nodes",Lymphomas NEC pelvic,32,2015,,
Hemato-oncologist,"Other malignant lymphomas, spleen",Lymphomas NEC spleen,32,2015,,
Hemato-oncologist,"Other malignant lymphomas, lymph nodes of multiple sites",Lymphomas NEC mult,32,2015,,
Hemato-oncologist,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, unspecified site, extranodal and solid organ sites",Unsp lym unsp xtrndl org,32,2015,,
Hemato-oncologist,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of head, face, and neck",Lymphoid mal NEC head,32,2015,,
Hemato-oncologist,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intrathoracic lymph nodes",Lymphoid mal NEC thorax,32,2015,,
Hemato-oncologist,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intra-abdominal lymph nodes",Lymphoid mal NEC abdom,32,2015,,
Hemato-oncologist,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of axilla and upper limb",Lymphoid mal NEC axilla,32,2015,,
Hemato-oncologist,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of inguinal region and lower limb",Lymphoid mal NEC inguin,32,2015,,
Hemato-oncologist,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intrapelvic lymph nodes",Lymphoid mal NEC pelvic,32,2015,,
Hemato-oncologist,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, spleen",Lymphoid mal NEC spleen,32,2015,,
Hemato-oncologist,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of multiple sites",Lymphoid mal NEC mult,32,2015,,
Hemato-oncologist,"Multiple myeloma, without mention of having achieved remission",Mult mye w/o achv rmson,32,2015,,
Hemato-oncologist,"Multiple myeloma, in remission",Mult myelm w remission,32,2015,,
Hemato-oncologist,"Multiple myeloma, in relapse",Mult myeloma in relapse,32,2015,,
Hemato-oncologist,"Plasma cell leukemia, without mention of having achieved remission",Pls cl leu w/o achv rmsn,32,2015,,
Hemato-oncologist,"Plasma cell leukemia, in remission",Plsm cell leuk w rmson,32,2015,,
Hemato-oncologist,"Plasma cell leukemia, in relapse",Plsm cel leuk in relapse,32,2015,,
Hemato-oncologist,"Other immunoproliferative neoplasms, without mention of having achieved remission",Oth imno npl wo ach rmsn,32,2015,,
Hemato-oncologist,"Other immunoproliferative neoplasms, in remission",Oth imnprfl npl w rmsn,32,2015,,
Hemato-oncologist,"Other immunoproliferative neoplasms, in relapse",Oth imnprlf neo-relapse,32,2015,,
Hemato-oncologist,"Acute lymphoid leukemia, without mention of having achieved remission",Ac lym leuk wo achv rmsn,32,2015,,
Hemato-oncologist,"Acute lymphoid leukemia, in remission",Act lym leuk w rmsion,32,2015,,
Hemato-oncologist,"Acute lymphoid leukemia, in relapse",Act lymp leuk in relapse,32,2015,,
Hemato-oncologist,"Chronic lymphoid leukemia, without mention of having achieved remission",Ch lym leuk wo achv rmsn,32,2015,,
Hemato-oncologist,"Chronic lymphoid leukemia, in remission",Chr lym leuk w rmsion,32,2015,,
Hemato-oncologist,"Chronic lymphoid leukemia, in relapse",Chr lymp leuk in relapse,32,2015,,
Hemato-oncologist,"Subacute lymphoid leukemia, without mention of having achieved remission",Sbac lym leu wo ach rmsn,32,2015,,
Hemato-oncologist,"Subacute lymphoid leukemia, in remission",Sbac lym leuk w rmsion,32,2015,,
Hemato-oncologist,"Subacute lymphoid leukemia, in relapse",Sbac lym leuk in relapse,32,2015,,
Hemato-oncologist,"Other lymphoid leukemia, without mention of having achieved remission",Oth lym leu wo achv rmsn,32,2015,,
Hemato-oncologist,"Other lymphoid leukemia, in remission",Oth lym leuk w rmsion,32,2015,,
Hemato-oncologist,"Other lymphoid leukemia, in relapse",Oth lym leuk in relapse,32,2015,,
Hemato-oncologist,"Unspecified lymphoid leukemia, without mention of having achieved remission",Uns lym leu wo ach rmsn,32,2015,,
Hemato-oncologist,"Unspecified lymphoid leukemia, in remission",Uns lym leuk w rmsion,32,2015,,
Hemato-oncologist,"Unspecified lymphoid leukemia, in relapse",Lymp leuk NOS relapse,32,2015,,
Hemato-oncologist,"Acute myeloid leukemia, without mention of having achieved remission",Ac myl leuk wo achv rmsn,32,2015,,
Hemato-oncologist,"Acute myeloid leukemia, in remission",Act myl leuk w rmsion,32,2015,,
Hemato-oncologist,"Acute myeloid leukemia, in relapse",Act myel leuk in relapse,32,2015,,
Hemato-oncologist,"Chronic myeloid leukemia, without mention of having achieved remission",Ch myl leuk wo achv rmsn,32,2015,,
Hemato-oncologist,"Chronic myeloid leukemia, in remission",Chr myl leuk w rmsion,32,2015,,
Hemato-oncologist,"Chronic myeloid leukemia, in relapse",Chr myel leuk in relapse,32,2015,,
Hemato-oncologist,"Subacute myeloid leukemia, without mention of having achieved remission",Sbac myl leu wo ach rmsn,32,2015,,
Hemato-oncologist,"Subacute myeloid leukemia,in remission",Sbac myl leuk w rmsion,32,2015,,
Hemato-oncologist,"Subacute myeloid leukemia, in relapse",Sbac myl leuk in relapse,32,2015,,
Hemato-oncologist,"Myeloid sarcoma, without mention of having achieved remission",Myl sarcoma wo achv rmsn,32,2015,,
Hemato-oncologist,"Myeloid sarcoma, in remission",Myl srcoma w rmsion,32,2015,,
Hemato-oncologist,"Myeloid sarcoma, in relapse",Myel sarcoma in relapse,32,2015,,
Hemato-oncologist,"Other myeloid leukemia, without mention of having achieved remission",Oth my leuk wo achv rmsn,32,2015,,
Hemato-oncologist,"Other myeloid leukemia, in remission",Oth myl leuk w rmsion,32,2015,,
Hemato-oncologist,"Other myeloid leukemia, in relapse",Oth myel leuk in relapse,32,2015,,
Hemato-oncologist,"Unspecified myeloid leukemia, without mention of having achieved remission",Uns my leu wo ach rmsn,32,2015,,
Hemato-oncologist,"Unspecified myeloid leukemia, in remission",Uns myl leuk w rmsion,32,2015,,
Hemato-oncologist,"Unspecified myeloid leukemia, in relapse",Myel leuk NOS in relapse,32,2015,,
Hemato-oncologist,"Acute monocytic leukemia, without mention of having achieved remission",Ac mono leu wo achv rmsn,32,2015,,
Hemato-oncologist,"Acute monocytic leukemia,in remission",Act mono leuk w rmsion,32,2015,,
Hemato-oncologist,"Acute monocytic leukemia, in relapse",Act mono leuk in relapse,32,2015,,
Hemato-oncologist,"Chronic monocytic leukemia, without mention of having achieved remission",Ch mono leu wo achv rmsn,32,2015,,
Hemato-oncologist,"Chronic monocytic leukemia, in remission",Chr mono leuk w rmsion,32,2015,,
Hemato-oncologist,"Chronic monocytic leukemia, in relapse",Chr mono leuk in relapse,32,2015,,
Hemato-oncologist,"Subacute monocytic leukemia, without mention of having achieved remission",Sbac mno leu wo ach rmsn,32,2015,,
Hemato-oncologist,"Subacute monocytic leukemia, in remission",Sbac mono leuk w rmsion,32,2015,,
Hemato-oncologist,"Subacute monocytic leukemia, in relapse",Sbac mono leu in relapse,32,2015,,
Hemato-oncologist,"Other monocytic leukemia, without mention of having achieved remission",Ot mono leu wo achv rmsn,32,2015,,
Hemato-oncologist,"Other monocytic leukemia, in remission",Oth mono leuk w rmsion,32,2015,,
Hemato-oncologist,"Other monocytic leukemia, in relapse",Oth mono leuk in relapse,32,2015,,
Hemato-oncologist,"Unspecified monocytic leukemia, without mention of having achieved remission",Uns mno leu wo ach rmsn,32,2015,,
Hemato-oncologist,"Unspecified monocytic leukemia, in remission",Uns mono leuk w rmsion,32,2015,,
Hemato-oncologist,"Unspecified monocytic leukemia, in relapse",Mono leuk NOS relapse,32,2015,,
Hemato-oncologist,"Acute erythremia and erythroleukemia, without mention of having achieved remission",Ac erth/erlk wo ach rmsn,32,2015,,
Hemato-oncologist,"Acute erythremia and erythroleukemia, in remission",Act erth/erylk w rmson,32,2015,,
Hemato-oncologist,"Acute erythremia and erythroleukemia, in relapse",Ac erth/erylk in relapse,32,2015,,
Hemato-oncologist,"Chronic erythremia, without mention of having achieved remission",Chr erythrm w/o ach rmsn,32,2015,,
Hemato-oncologist,"Chronic erythremia, in remission",Chr erythrm w remision,32,2015,,
Hemato-oncologist,"Chronic erythremia, in relapse",Chr erythrmia in relapse,32,2015,,
Hemato-oncologist,"Megakaryocytic leukemia, without mention of having achieved remission",Mgkrcyt leuk wo ach rmsn,32,2015,,
Hemato-oncologist,"Megakaryocytic leukemia, in remission",Mgkrycyt leuk w rmsion,32,2015,,
Hemato-oncologist,"Megakaryocytic leukemia, in relapse",Mgkrycyt leuk in relapse,32,2015,,
Hemato-oncologist,"Other specified leukemia, without mention of having achieved remission",Oth leuk w/o achv rmsn,32,2015,,
Hemato-oncologist,"Other specified leukemia, in remission",Oth spf leuk w remsion,32,2015,,
Hemato-oncologist,"Other specified leukemia, in relapse",Oth spf leuk in relapse,32,2015,,
Hemato-oncologist,"Acute leukemia of unspecified cell type, without mention of having achieved remission",Ac leu un cl wo ach rmsn,32,2015,,
Hemato-oncologist,"Acute leukemia of unspecified cell type, in remission",Act leuk uns cl w rmson,32,2015,,
Hemato-oncologist,"Acute leukemia of unspecified cell type, in relapse",Ac leuk uns cl relapse,32,2015,,
Hemato-oncologist,"Chronic leukemia of unspecified cell type, without mention of having achieved remission",Ch leu un cl wo ach rmsn,32,2015,,
Hemato-oncologist,"Chronic leukemia of unspecified cell type, in remission",Chr leuk uns cl w rmson,32,2015,,
Hemato-oncologist,"Chronic leukemia of unspecified cell type, in relapse",Ch leu uns cl in relapse,32,2015,,
Hemato-oncologist,"Subacute leukemia of unspecified cell type, without mention of having achieved remission",Sbc leu un cl wo ah rmsn,32,2015,,
Hemato-oncologist,"Subacute leukemia of unspecified cell type, in remission",Sbac leuk uns cl w rmson,32,2015,,
Hemato-oncologist,"Subacute leukemia of unspecified cell type, in relapse",Sbac leu uns cl-relapse,32,2015,,
Hemato-oncologist,"Other leukemia of unspecified cell type, without mention of having achieved remission",Ot leu un cl wo ach rmsn,32,2015,,
Hemato-oncologist,"Other leukemia of unspecified cell type, in remission",Oth leuk uns cl w rmson,32,2015,,
Hemato-oncologist,"Other leukemia of unspecified cell type, in relapse",Oth leuk uns cl-relapse,32,2015,,
Hemato-oncologist,"Unspecified leukemia, without mention of having achieved remission",Leuk NOS w/o achv rmsn,32,2015,,
Hemato-oncologist,"Unspecified leukemia, in remission",Leukemia NOS w remission,32,2015,,
Hemato-oncologist,"Unspecified leukemia, in relapse",Leukemia NOS in relapse,32,2015,,
Hemato-oncologist,"Malignant carcinoid tumor of the small intestine, unspecified portion",Mal crcnoid sm intst NOS,32,2015,,
Hemato-oncologist,Malignant carcinoid tumor of the duodenum,Malig carcinoid duodenum,32,2015,,
Hemato-oncologist,Malignant carcinoid tumor of the jejunum,Malig carcinoid jejunum,32,2015,,
Hemato-oncologist,Malignant carcinoid tumor of the ileum,Malig carcinoid ileum,32,2015,,
Hemato-oncologist,"Malignant carcinoid tumor of the large intestine, unspecified portion",Mal crcnoid lg intst NOS,32,2015,,
Hemato-oncologist,Malignant carcinoid tumor of the appendix,Malig carcinoid appendix,32,2015,,
Hemato-oncologist,Malignant carcinoid tumor of the cecum,Malig carcinoid cecum,32,2015,,
Hemato-oncologist,Malignant carcinoid tumor of the ascending colon,Mal crcnoid ascend colon,32,2015,,
Hemato-oncologist,Malignant carcinoid tumor of the transverse colon,Mal crcnoid transv colon,32,2015,,
Hemato-oncologist,Malignant carcinoid tumor of the descending colon,Mal carcinoid desc colon,32,2015,,
Hemato-oncologist,Malignant carcinoid tumor of the sigmoid colon,Mal carcinoid sig colon,32,2015,,
